1929/1/25 15:09,申時,十五,望
1929/2/10 1:55,丑時,初一,朔
1929/2/24 2:59,丑時,十五,望
1929/3/11 16:36,申時,初一,朔
1929/3/25 15:46,申時,十五,望
1929/4/10 4:32,寅時,初一,朔
1929/4/24 5:47,卯時,十五,望
1929/5/9 14:07,未時,初一,朔
1929/5/23 20:50,戌時,十五,望
1929/6/7 21:56,亥時,初一,朔
1929/6/22 12:15,午時,十六,望
1929/7/7 4:47,寅時,初一,朔
1929/7/22 3:21,寅時,十六,望
1929/8/5 11:40,午時,初一,朔
1929/8/20 17:42,酉時,十六,望
1929/9/3 19:48,戌時,初一,朔
1929/9/19 7:16,辰時,十七,望
1929/10/3 6:19,卯時,初一,朔
1929/10/18 20:06,戌時,十六,望
1929/11/1 20:01,戌時,初一,朔
1929/11/17 8:14,辰時,十七,望
1929/12/1 12:48,午時,初一,朔
1929/12/16 19:38,戌時,十六,望
1929/12/31 7:42,辰時,初一,朔
1930/1/15 6:21,卯時,十六,望
1930/1/30 3:07,寅時,初一,朔
1930/2/13 16:38,申時,十五,望
1930/2/28 21:32,亥時,初一,朔
1930/3/15 2:58,丑時,十六,望
1930/3/30 13:46,未時,初一,朔
1930/4/13 13:48,未時,十五,望
1930/4/29 3:08,寅時,初一,朔
1930/5/13 1:29,丑時,十五,望
1930/5/28 13:36,未時,初一,朔
1930/6/11 14:11,未時,十五,望
1930/6/26 21:47,亥時,初一,朔
1930/7/11 4:01,寅時,十六,望
1930/7/26 4:42,寅時,初一,朔
1930/8/9 18:58,酉時,十五,望
1930/8/24 11:37,午時,初一,朔
1930/9/8 10:48,巳時,十六,望
1930/9/22 19:41,戌時,初一,朔
1930/10/8 2:55,丑時,十七,望
1930/10/22 5:48,卯時,初一,朔
1930/11/6 18:28,酉時,十六,望
1930/11/20 18:21,酉時,初一,朔
1930/12/6 8:40,辰時,十七,望
1930/12/20 9:24,巳時,初一,朔
1931/1/4 21:15,亥時,十六,望
1931/1/19 2:36,丑時,初一,朔
1931/2/3 8:26,辰時,十六,望
1931/2/17 21:10,亥時,初一,朔
1931/3/4 18:36,酉時,十六,望
1931/3/19 15:50,申時,初一,朔
1931/4/3 4:05,寅時,十六,望
1931/4/18 9:00,巳時,初一,朔
1931/5/2 13:14,未時,十五,望
1931/5/17 23:28,子時,初一,朔
1931/5/31 22:33,亥時,十五,望
1931/6/16 11:01,午時,初一,朔
1931/6/30 8:47,辰時,十五,望
1931/7/15 20:20,戌時,初一,朔
1931/7/29 20:47,戌時,十五,望
1931/8/14 4:27,寅時,初一,朔
1931/8/28 11:09,午時,十五,望
1931/9/12 12:26,午時,初一,朔
1931/9/27 3:45,寅時,十六,望
1931/10/11 21:06,亥時,初一,朔
1931/10/26 21:34,亥時,十六,望
1931/11/10 6:55,卯時,初一,朔
1931/11/25 15:10,申時,十六,望
1931/12/9 18:16,酉時,初一,朔
1931/12/25 7:23,辰時,十七,望
1932/1/8 7:29,辰時,初一,朔
1932/1/23 21:44,亥時,十六,望
1932/2/6 22:45,亥時,初一,朔
1932/2/22 10:07,巳時,十七,望
1932/3/7 15:44,申時,初一,朔
1932/3/22 20:37,戌時,十六,望
1932/4/6 9:21,巳時,初一,朔
1932/4/21 5:27,卯時,十六,望
1932/5/6 2:12,丑時,初一,朔
1932/5/20 13:09,未時,十五,望
1932/6/4 17:16,酉時,初一,朔
1932/6/18 20:38,戌時,十五,望
1932/7/4 6:20,卯時,初一,朔
1932/7/18 5:06,卯時,十五,望
1932/8/2 17:42,酉時,初一,朔
1932/8/16 15:42,申時,十五,望
1932/9/1 3:55,寅時,初一,朔
1932/9/15 5:06,卯時,十五,望
1932/9/30 13:30,未時,初一,朔
1932/10/14 21:18,亥時,十五,望
1932/10/29 22:56,亥時,初一,朔
1932/11/13 15:28,申時,十六,望
1932/11/28 8:43,辰時,初一,朔
1932/12/13 10:21,巳時,十六,望
1932/12/27 19:22,戌時,初一,朔
1933/1/12 4:36,寅時,十七,望
1933/1/26 7:20,辰時,初一,朔
1933/2/10 21:01,亥時,十六,望
1933/2/24 20:44,戌時,初一,朔
1933/3/12 10:46,巳時,十七,望
1933/3/26 11:20,午時,初一,朔
1933/4/10 21:37,亥時,十六,望
1933/4/25 2:38,丑時,初一,朔
1933/5/10 6:04,卯時,十六,望
1933/5/24 18:07,酉時,初一,朔
1933/6/8 13:05,未時,十六,望
1933/6/23 9:22,巳時,初一,朔
1933/7/7 19:50,戌時,十五,望
1933/7/23 0:03,子時,初一,朔
1933/8/6 3:32,寅時,十五,望
1933/8/21 13:48,未時,初一,朔
1933/9/4 13:04,未時,十五,望
1933/9/20 2:21,丑時,初一,朔
1933/10/4 1:08,丑時,十五,望
1933/10/19 13:45,未時,初一,朔
1933/11/2 15:59,申時,十五,望
1933/11/18 0:24,子時,初一,朔
1933/12/2 9:31,巳時,十五,望
1933/12/17 10:53,巳時,初一,朔
1934/1/1 4:54,寅時,十六,望
1934/1/15 21:37,亥時,初一,朔
1934/1/31 0:31,子時,十七,望
1934/2/14 8:43,辰時,初一,朔
1934/3/1 18:26,酉時,十六,望
1934/3/15 20:08,戌時,初一,朔
1934/3/31 9:14,巳時,十七,望
1934/4/14 7:57,辰時,初一,朔
1934/4/29 20:45,戌時,十六,望
1934/5/13 20:30,戌時,初一,朔
1934/5/29 5:41,卯時,十七,望
1934/6/12 10:11,巳時,初一,朔
1934/6/27 13:08,未時,十六,望
1934/7/12 1:06,丑時,初一,朔
1934/7/26 20:08,戌時,十五,望
1934/8/10 16:46,申時,初一,朔
1934/8/25 3:36,寅時,十六,望
1934/9/9 8:20,辰時,初一,朔
1934/9/23 12:19,午時,十五,望
1934/10/8 23:05,子時,初一,朔
1934/10/22 23:01,子時,十五,望
1934/11/7 12:44,午時,初一,朔
1934/11/21 12:26,午時,十五,望
1934/12/7 1:25,丑時,初一,朔
1934/12/21 4:53,寅時,十五,望
1935/1/5 13:20,未時,初一,朔
1935/1/19 23:44,子時,十五,望
1935/2/4 0:27,子時,初一,朔
1935/2/18 19:17,戌時,十五,望
1935/3/5 10:40,巳時,初一,朔
1935/3/20 13:31,未時,十六,望
1935/4/3 20:11,戌時,初一,朔
1935/4/19 5:10,卯時,十七,望
1935/5/3 5:36,卯時,初一,朔
1935/5/18 17:57,酉時,十六,望
1935/6/1 15:52,申時,初一,朔
1935/6/17 4:20,寅時,十七,望
1935/7/1 3:44,寅時,初一,朔
1935/7/16 13:01,未時,十六,望
1935/7/30 17:32,酉時,初一,朔
1935/8/14 20:44,戌時,十六,望
1935/8/29 9:00,巳時,初一,朔
1935/9/13 4:18,寅時,十六,望
1935/9/28 1:30,丑時,初一,朔
1935/10/12 12:39,午時,十五,望
1935/10/27 18:15,酉時,初一,朔
1935/11/10 22:42,亥時,十五,望
1935/11/26 10:36,巳時,初一,朔
1935/12/10 11:10,午時,十五,望
1935/12/26 1:49,丑時,初一,朔
1936/1/9 2:14,丑時,十五,望
1936/1/24 15:18,申時,初一,朔
1936/2/7 19:19,戌時,十五,望
1936/2/23 2:42,丑時,初一,朔
1936/3/8 13:14,未時,十五,望
1936/3/23 12:13,午時,初一,朔
1936/4/7 6:46,卯時,十六,望
1936/4/21 20:32,戌時,初一,朔
1936/5/6 23:01,子時,十六,望
1936/5/21 4:34,寅時,初一,朔
1936/6/5 13:22,未時,十六,望
1936/6/19 13:14,未時,初一,朔
1936/7/5 1:34,丑時,十七,望
1936/7/18 23:19,子時,初一,朔
1936/8/3 11:47,午時,十七,望
1936/8/17 11:21,午時,初一,朔
1936/9/1 20:37,戌時,十六,望
1936/9/16 1:41,丑時,初一,朔
1936/10/1 5:01,卯時,十六,望
1936/10/15 18:20,酉時,初一,朔
1936/10/30 13:58,未時,十六,望
1936/11/14 12:42,午時,初一,朔
1936/11/29 0:12,子時,十六,望
1936/12/14 7:25,辰時,初一,朔
1936/12/28 12:00,午時,十五,望
1937/1/13 0:47,子時,初一,朔
1937/1/27 1:15,丑時,十五,望
1937/2/11 15:34,申時,初一,朔
1937/2/25 15:43,申時,十五,望
1937/3/13 3:31,寅時,初一,朔
1937/3/27 7:12,辰時,十五,望
1937/4/11 13:10,未時,初一,朔
1937/4/25 23:24,子時,十五,望
1937/5/10 21:18,亥時,初一,朔
1937/5/25 15:38,申時,十六,望
1937/6/9 4:43,寅時,初一,朔
1937/6/24 7:00,辰時,十六,望
1937/7/8 12:12,午時,初一,朔
1937/7/23 20:46,戌時,十六,望
1937/8/6 20:37,戌時,初一,朔
1937/8/22 8:47,辰時,十七,望
1937/9/5 6:54,卯時,初一,朔
1937/9/20 19:32,戌時,十六,望
1937/10/4 19:58,戌時,初一,朔
1937/10/20 5:48,卯時,十七,望
1937/11/3 12:16,午時,初一,朔
1937/11/18 16:10,申時,十六,望
1937/12/3 7:11,辰時,初一,朔
1937/12/18 2:53,丑時,十六,望
1938/1/2 2:58,丑時,初一,朔
1938/1/16 13:53,未時,十五,望
1938/1/31 21:35,亥時,初一,朔
1938/2/15 1:14,丑時,十六,望
1938/3/2 13:40,未時,初一,朔
1938/3/16 13:15,未時,十五,望
1938/4/1 2:52,丑時,初一,朔
1938/4/15 2:21,丑時,十五,望
1938/4/30 13:28,未時,初一,朔
1938/5/14 16:39,申時,十五,望
1938/5/29 22:00,亥時,初一,朔
1938/6/13 7:47,辰時,十六,望
1938/6/28 5:10,卯時,初一,朔
1938/7/12 23:05,子時,十五,望
1938/7/27 11:53,午時,初一,朔
1938/8/11 13:57,未時,十六,望
1938/8/25 19:17,戌時,初一,朔
1938/9/10 4:08,寅時,十七,望
1938/9/24 4:34,寅時,初一,朔
1938/10/9 17:37,酉時,十六,望
1938/10/23 16:42,申時,初一,朔
1938/11/8 6:23,卯時,十七,望
1938/11/22 8:05,辰時,初一,朔
1938/12/7 18:22,酉時,十六,望
1938/12/22 2:07,丑時,初一,朔
1939/1/6 5:30,卯時,十六,望
1939/1/20 21:27,亥時,初一,朔
1939/2/4 15:55,申時,十六,望
1939/2/19 16:28,申時,初一,朔
1939/3/6 2:00,丑時,十六,望
1939/3/21 9:49,巳時,初一,朔
1939/4/4 12:18,午時,十五,望
1939/4/20 0:35,子時,初一,朔
1939/5/3 23:15,子時,十四,望
1939/5/19 12:25,午時,初一,朔
1939/6/2 11:11,午時,十五,望
1939/6/17 21:37,亥時,初一,朔
1939/7/2 0:16,子時,十六,望
1939/7/17 5:03,卯時,初一,朔
1939/7/31 14:36,未時,十五,望
1939/8/15 11:53,午時,初一,朔
1939/8/30 6:09,卯時,十六,望
1939/9/13 19:22,戌時,初一,朔
1939/9/28 22:27,亥時,十六,望
1939/10/13 4:30,寅時,初一,朔
1939/10/28 14:42,未時,十六,望
1939/11/11 15:54,申時,初一,朔
1939/11/27 5:54,卯時,十七,望
1939/12/11 5:46,卯時,初一,朔
1939/12/26 19:29,戌時,十六,望
1940/1/9 21:53,亥時,初一,朔
1940/1/25 7:22,辰時,十七,望
1940/2/8 15:45,申時,初一,朔
1940/2/23 17:55,酉時,十六,望
1940/3/9 10:23,巳時,初一,朔
1940/3/24 3:33,寅時,十六,望
1940/4/8 4:18,寅時,初一,朔
1940/4/22 12:37,午時,十五,望
1940/5/7 20:07,戌時,初一,朔
1940/5/21 21:33,亥時,十五,望
1940/6/6 9:05,巳時,初一,朔
1940/6/20 7:01,辰時,十五,望
1940/7/5 19:27,戌時,初一,朔
1940/7/19 17:55,酉時,十五,望
1940/8/4 4:09,寅時,初一,朔
1940/8/18 7:02,辰時,十五,望
1940/9/2 12:15,午時,初一,朔
1940/9/16 22:41,亥時,十五,望
1940/10/1 20:41,戌時,初一,朔
1940/10/16 16:15,申時,十六,望
1940/10/31 6:03,卯時,初一,朔
1940/11/15 10:23,巳時,十六,望
1940/11/29 16:42,申時,初一,朔
1940/12/15 3:38,寅時,十七,望
1940/12/29 4:56,寅時,初一,朔
1941/1/13 19:04,戌時,十六,望
1941/1/27 19:03,戌時,初一,朔
1941/2/12 8:26,辰時,十七,望
1941/2/26 11:02,午時,初一,朔
1941/3/13 19:47,戌時,十六,望
1941/3/28 4:14,寅時,初一,朔
1941/4/12 5:15,卯時,十六,望
1941/4/26 21:23,亥時,初一,朔
1941/5/11 13:15,未時,十六,望
1941/5/26 13:18,未時,初一,朔
1941/6/9 20:34,戌時,十五,望
1941/6/25 3:22,寅時,初一,朔
1941/7/9 4:17,寅時,十五,望
1941/7/24 15:39,申時,初一,朔
1941/8/7 13:38,未時,十五,望
1941/8/23 2:34,丑時,初一,朔
1941/9/6 1:36,丑時,十五,望
1941/9/21 12:38,午時,初一,朔
1941/10/5 16:32,申時,十五,望
1941/10/20 22:20,亥時,初一,朔
1941/11/4 10:00,巳時,十六,望
1941/11/19 8:04,辰時,初一,朔
1941/12/4 4:51,寅時,十六,望
1941/12/18 18:18,酉時,初一,朔
1942/1/2 23:42,子時,十六,望
1942/1/17 5:32,卯時,初一,朔
1942/2/1 17:13,酉時,十六,望
1942/2/15 18:02,酉時,初一,朔
1942/3/3 8:20,辰時,十七,望
1942/3/17 7:50,辰時,初一,朔
1942/4/1 20:32,戌時,十六,望
1942/4/15 22:33,亥時,初一,朔
1942/5/1 5:59,卯時,十七,望
1942/5/15 13:45,未時,初一,朔
1942/5/30 13:29,未時,十六,望
1942/6/14 5:01,卯時,初一,朔
1942/6/28 20:09,戌時,十五,望
1942/7/13 20:03,戌時,初一,朔
1942/7/28 3:13,寅時,十六,望
1942/8/12 10:28,巳時,初一,朔
1942/8/26 11:46,午時,十五,望
1942/9/10 23:53,子時,初一,朔
1942/9/24 22:34,亥時,十五,望
1942/10/10 12:06,午時,初一,朔
1942/10/24 12:05,午時,十五,望
1942/11/8 23:19,子時,初一,朔
1942/11/23 4:24,寅時,十六,望
1942/12/8 9:59,巳時,初一,朔
1942/12/22 23:03,子時,十五,望
1943/1/6 20:37,戌時,初一,朔
1943/1/21 18:48,酉時,十六,望
1943/2/5 7:29,辰時,初一,朔
1943/2/20 13:45,未時,十六,望
1943/3/6 18:33,酉時,初一,朔
1943/3/22 6:08,卯時,十七,望
1943/4/5 5:53,卯時,初一,朔
1943/4/20 19:10,戌時,十六,望
1943/5/4 17:43,酉時,初一,朔
1943/5/20 5:13,卯時,十七,望
1943/6/3 6:33,卯時,初一,朔
1943/6/18 13:14,未時,十六,望
1943/7/2 20:43,戌時,初一,朔
1943/7/17 20:21,戌時,十六,望
1943/8/1 12:06,午時,初一,朔
1943/8/16 3:34,寅時,十六,望
1943/8/31 3:59,寅時,初一,朔
1943/9/14 11:39,午時,十五,望
1943/9/29 19:29,戌時,初一,朔
1943/10/13 21:23,亥時,十五,望
1943/10/29 9:59,巳時,初一,朔
1943/11/12 9:27,巳時,十五,望
1943/11/27 23:23,子時,初一,朔
1943/12/12 0:24,子時,十六,望
1943/12/27 11:50,午時,初一,朔
1944/1/10 18:09,酉時,十五,望
1944/1/25 23:24,子時,初一,朔
1944/2/9 13:29,未時,十六,望
1944/2/24 9:59,巳時,初一,朔
1944/3/10 8:28,辰時,十六,望
1944/3/24 19:36,戌時,初一,朔
1944/4/9 1:22,丑時,十七,望
1944/4/23 4:43,寅時,初一,朔
1944/5/8 15:28,申時,十六,望
1944/5/22 14:12,未時,初一,朔
1944/6/7 2:58,丑時,十七,望
1944/6/21 0:59,子時,初一,朔
1944/7/6 12:27,午時,十六,望
1944/7/20 13:42,未時,初一,朔
1944/8/4 20:39,戌時,十六,望
1944/8/19 4:24,寅時,初一,朔
1944/9/3 4:21,寅時,十六,望
1944/9/17 20:37,戌時,初一,朔
1944/10/2 12:22,午時,十六,望
1944/10/17 13:35,未時,初一,朔
1944/10/31 21:36,亥時,十五,望
1944/11/16 6:29,卯時,初一,朔
1944/11/30 8:52,辰時,十五,望
1944/12/15 22:35,亥時,初一,朔
1944/12/29 22:38,亥時,十五,望
1945/1/14 13:07,未時,初一,朔
1945/1/28 14:41,未時,十五,望
1945/2/13 1:33,丑時,初一,朔
1945/2/27 8:07,辰時,十五,望
1945/3/14 11:51,午時,初一,朔
1945/3/29 1:44,丑時,十六,望
1945/4/12 20:30,戌時,初一,朔
1945/4/27 18:33,酉時,十六,望
1945/5/12 4:21,寅時,初一,朔
1945/5/27 9:49,巳時,十六,望
1945/6/10 12:26,午時,初一,朔
1945/6/25 23:08,子時,十六,望
1945/7/9 21:35,亥時,初一,朔
1945/7/25 10:25,巳時,十七,望
1945/8/8 8:32,辰時,初一,朔
1945/8/23 20:03,戌時,十六,望
1945/9/6 21:43,亥時,初一,朔
1945/9/22 4:46,寅時,十七,望
1945/10/6 13:22,未時,初一,朔
1945/10/21 13:32,未時,十六,望
1945/11/5 7:11,辰時,初一,朔
1945/11/19 23:13,子時,十五,望
1945/12/5 2:07,丑時,初一,朔
1945/12/19 10:17,巳時,十五,望
1946/1/3 20:30,戌時,初一,朔
1946/1/17 22:46,亥時,十五,望
1946/2/2 12:43,午時,初一,朔
1946/2/16 12:28,午時,十五,望
1946/3/4 2:01,丑時,初一,朔
1946/3/18 3:11,寅時,十五,望
1946/4/2 12:37,午時,初一,朔
1946/4/16 18:47,酉時,十五,望
1946/5/1 21:16,亥時,初一,朔
1946/5/16 10:52,巳時,十六,望
1946/5/31 4:49,寅時,初一,朔
1946/6/15 2:42,丑時,十六,望
1946/6/29 12:06,午時,初一,朔
1946/7/14 17:23,酉時,十六,望
1946/7/28 19:53,戌時,初一,朔
1946/8/13 6:26,卯時,十七,望
1946/8/27 5:07,卯時,初一,朔
1946/9/11 17:59,酉時,十六,望
1946/9/25 16:45,申時,初一,朔
1946/10/11 4:40,寅時,十七,望
1946/10/25 7:32,辰時,初一,朔
1946/11/9 15:10,申時,十六,望
1946/11/24 1:24,丑時,初一,朔
1946/12/9 1:52,丑時,十六,望
1946/12/23 21:06,亥時,初一,朔
1947/1/7 12:47,午時,十六,望
1947/1/22 16:34,申時,初一,朔
1947/2/5 23:50,子時,十五,望
1947/2/21 10:00,巳時,初一,朔
1947/3/7 11:15,午時,十五,望
1947/3/23 0:34,子時,初一,朔
1947/4/5 23:28,子時,十四,望
1947/4/21 12:19,午時,初一,朔
1947/5/5 12:53,午時,十五,望
1947/5/20 21:44,亥時,初一,朔
1947/6/4 3:27,寅時,十六,望
1947/6/19 5:26,卯時,初一,朔
1947/7/3 18:39,酉時,十五,望
1947/7/18 12:15,午時,初一,朔
1947/8/2 9:50,巳時,十六,望
1947/8/16 19:12,戌時,初一,朔
1947/9/1 0:34,子時,十七,望
1947/9/15 3:28,寅時,初一,朔
1947/9/30 14:41,未時,十六,望
1947/10/14 14:10,未時,初一,朔
1947/10/30 4:07,寅時,十七,望
1947/11/13 4:01,寅時,初一,朔
1947/11/28 16:45,申時,十六,望
1947/12/12 20:53,戌時,初一,朔
1947/12/28 4:27,寅時,十七,望
1948/1/11 15:45,申時,初一,朔
1948/1/26 15:11,申時,十六,望
1948/2/10 11:02,午時,初一,朔
1948/2/25 1:15,丑時,十六,望
1948/3/11 5:15,卯時,初一,朔
1948/3/25 11:10,午時,十五,望
1948/4/9 21:17,亥時,初一,朔
1948/4/23 21:28,亥時,十五,望
1948/5/9 10:30,巳時,初一,朔
1948/5/23 8:37,辰時,十五,望
1948/6/7 20:55,戌時,初一,朔
1948/6/21 20:54,戌時,十五,望
1948/7/7 5:09,卯時,初一,朔
1948/7/21 10:31,巳時,十五,望
1948/8/5 12:13,午時,初一,朔
1948/8/20 1:32,丑時,十六,望
1948/9/3 19:21,戌時,初一,朔
1948/9/18 17:43,酉時,十六,望
1948/10/3 3:42,寅時,初一,朔
1948/10/18 10:24,巳時,十六,望
1948/11/1 14:03,未時,初一,朔
1948/11/17 2:31,丑時,十七,望
1948/12/1 2:44,丑時,初一,朔
1948/12/16 17:11,酉時,十六,望
1948/12/30 17:45,酉時,初一,朔
1949/1/15 5:59,卯時,十七,望
1949/1/29 10:42,巳時,初一,朔
1949/2/13 17:08,酉時,十六,望
1949/2/28 4:55,寅時,初一,朔
1949/3/15 3:03,寅時,十六,望
1949/3/29 23:11,子時,初一,朔
1949/4/13 12:08,午時,十六,望
1949/4/28 16:02,申時,初一,朔
1949/5/12 20:51,戌時,十五,望
1949/5/28 6:24,卯時,初一,朔
1949/6/11 5:45,卯時,十五,望
1949/6/26 18:02,酉時,初一,朔
1949/7/10 15:41,申時,十五,望
1949/7/26 3:33,寅時,初一,朔
1949/8/9 3:33,寅時,十五,望
1949/8/24 11:59,午時,初一,朔
1949/9/7 17:59,酉時,十五,望
1949/9/22 20:21,戌時,初一,朔
1949/10/7 10:53,巳時,十六,望
1949/10/22 5:23,卯時,初一,朔
1949/11/6 5:09,卯時,十六,望
1949/11/20 15:29,申時,初一,朔
1949/12/5 23:14,子時,十六,望
1949/12/20 2:56,丑時,初一,朔
1950/1/4 15:48,申時,十六,望
1950/1/18 16:00,申時,初一,朔
1950/2/3 6:16,卯時,十七,望
1950/2/17 6:53,卯時,初一,朔
1950/3/4 18:34,酉時,十六,望
1950/3/18 23:20,子時,初一,朔
1950/4/3 4:49,寅時,十七,望
1950/4/17 16:25,申時,初一,朔
1950/5/2 13:20,未時,十六,望
1950/5/17 8:55,辰時,初一,朔
1950/5/31 20:43,戌時,十五,望
1950/6/15 23:53,子時,初一,朔
1950/6/30 3:58,寅時,十六,望
1950/7/15 13:06,未時,初一,朔
1950/7/29 12:18,午時,十五,望
1950/8/14 0:48,子時,初一,朔
1950/8/27 22:51,亥時,十四,望
1950/9/12 11:29,午時,初一,朔
1950/9/26 12:21,午時,十五,望
1950/10/11 21:34,亥時,初一,朔
1950/10/26 4:47,寅時,十六,望
1950/11/10 7:26,辰時,初一,朔
1950/11/24 23:14,子時,十五,望
1950/12/9 17:29,酉時,初一,朔
1950/12/24 18:23,酉時,十六,望
1951/1/8 4:10,寅時,初一,朔
1951/1/23 12:47,午時,十六,望
1951/2/6 15:54,申時,初一,朔
1951/2/22 5:12,卯時,十七,望
1951/3/8 4:50,寅時,初一,朔
1951/3/23 18:50,酉時,十六,望
1951/4/6 18:52,酉時,初一,朔
1951/4/22 5:30,卯時,十七,望
1951/5/6 9:36,巳時,初一,朔
1951/5/21 13:45,未時,十六,望
1951/6/5 0:40,子時,初一,朔
1951/6/19 20:36,戌時,十五,望
1951/7/4 15:48,申時,初一,朔
1951/7/19 3:17,寅時,十六,望
1951/8/3 6:39,卯時,初一,朔
1951/8/17 10:59,巳時,十五,望
1951/9/1 20:50,戌時,初一,朔
1951/9/15 20:38,戌時,十五,望
1951/10/1 9:57,巳時,初一,朔
1951/10/15 8:51,辰時,十五,望
1951/10/30 21:55,亥時,初一,朔
1951/11/13 23:52,子時,十五,望
1951/11/29 9:00,巳時,初一,朔
1951/12/13 17:30,酉時,十五,望
1951/12/28 19:43,戌時,初一,朔
1952/1/12 12:55,午時,十六,望
1952/1/27 6:26,卯時,初一,朔
1952/2/11 8:28,辰時,十六,望
1952/2/25 17:16,酉時,初一,朔
1952/3/12 2:14,丑時,十七,望
1952/3/26 4:13,寅時,初一,朔
1952/4/10 16:53,申時,十六,望
1952/4/24 15:27,申時,初一,朔
1952/5/10 4:15,寅時,十七,望
1952/5/24 3:28,寅時,初一,朔
1952/6/8 13:07,未時,十六,望
1952/6/22 16:45,申時,初一,朔
1952/7/7 20:34,戌時,十六,望
1952/7/22 7:30,辰時,初一,朔
1952/8/6 3:40,寅時,十六,望
1952/8/20 23:20,子時,初一,朔
1952/9/4 11:19,午時,十六,望
1952/9/19 15:22,申時,初一,朔
1952/10/3 20:15,戌時,十五,望
1952/10/19 6:42,卯時,初一,朔
1952/11/2 7:10,辰時,十五,望
1952/11/17 20:56,戌時,初一,朔
1952/12/1 20:42,戌時,十五,望
1952/12/17 10:03,巳時,初一,朔
1952/12/31 13:06,未時,十五,望
1953/1/15 22:08,亥時,初一,朔
1953/1/30 7:44,辰時,十六,望
1953/2/14 9:10,巳時,初一,朔
1953/3/1 2:59,丑時,十六,望
1953/3/15 19:05,戌時,初一,朔
1953/3/30 20:55,戌時,十六,望
1953/4/14 4:09,寅時,初一,朔
1953/4/29 12:20,午時,十六,望
1953/5/13 13:06,未時,初一,朔
1953/5/29 1:03,丑時,十七,望
1953/6/11 22:55,亥時,初一,朔
1953/6/27 11:29,午時,十七,望
1953/7/11 10:28,巳時,初一,朔
1953/7/26 20:21,戌時,十六,望
1953/8/10 0:10,子時,初一,朔
1953/8/25 4:21,寅時,十六,望
1953/9/8 15:48,申時,初一,朔
1953/9/23 12:16,午時,十六,望
1953/10/8 8:41,辰時,初一,朔
1953/10/22 20:56,戌時,十五,望
1953/11/7 1:58,丑時,初一,朔
1953/11/21 7:12,辰時,十五,望
1953/12/6 18:48,酉時,初一,朔
1953/12/20 19:44,戌時,十五,望
1954/1/5 10:21,巳時,初一,朔
1954/1/19 10:37,巳時,十五,望
1954/2/3 23:55,子時,初一,朔
1954/2/18 3:17,寅時,十六,望
1954/3/5 11:11,午時,初一,朔
1954/3/19 20:42,戌時,十五,望
1954/4/3 20:25,戌時,初一,朔
1954/4/18 13:48,未時,十六,望
1954/5/3 4:22,寅時,初一,朔
1954/5/18 5:47,卯時,十六,望
1954/6/1 12:03,午時,初一,朔
1954/6/16 20:06,戌時,十六,望
1954/6/30 20:26,戌時,初一,朔
1954/7/16 8:29,辰時,十七,望
1954/7/30 6:20,卯時,初一,朔
1954/8/14 19:03,戌時,十六,望
1954/8/28 18:21,酉時,初一,朔
1954/9/13 4:19,寅時,十七,望
1954/9/27 8:50,辰時,初一,朔
1954/10/12 13:10,未時,十六,望
1954/10/27 1:47,丑時,初一,朔
1954/11/10 22:29,亥時,十五,望
1954/11/25 20:30,戌時,初一,朔
1954/12/10 8:57,辰時,十六,望
1954/12/25 15:33,申時,初一,朔
1955/1/8 20:44,戌時,十五,望
1955/1/24 9:07,巳時,初一,朔
1955/2/7 9:43,巳時,十五,望
1955/2/22 23:54,子時,初一,朔
1955/3/8 23:41,子時,十五,望
1955/3/24 11:42,午時,初一,朔
1955/4/7 14:35,未時,十五,望
1955/4/22 21:06,亥時,初一,朔
1955/5/7 6:14,卯時,十六,望
1955/5/22 4:59,寅時,初一,朔
1955/6/5 22:08,亥時,十五,望
1955/6/20 12:12,午時,初一,朔
1955/7/5 13:29,未時,十六,望
1955/7/19 19:34,戌時,初一,朔
1955/8/4 3:30,寅時,十七,望
1955/8/18 3:58,寅時,初一,朔
1955/9/2 15:59,申時,十六,望
1955/9/16 14:19,未時,初一,朔
1955/10/2 3:17,寅時,十七,望
1955/10/16 3:32,寅時,初一,朔
1955/10/31 14:04,未時,十六,望
1955/11/14 20:01,戌時,初一,朔
1955/11/30 0:50,子時,十七,望
1955/12/14 15:07,申時,初一,朔
1955/12/29 11:44,午時,十六,望
1956/1/13 11:01,午時,初一,朔
1956/1/27 22:40,亥時,十五,望
1956/2/12 5:38,卯時,初一,朔
1956/2/26 9:42,巳時,十五,望
1956/3/12 21:36,亥時,初一,朔
1956/3/26 21:11,亥時,十五,望
1956/4/11 10:39,巳時,初一,朔
1956/4/25 9:40,巳時,十五,望
1956/5/10 21:04,亥時,初一,朔
1956/5/24 23:26,子時,十五,望
1956/6/9 5:29,卯時,初一,朔
1956/6/23 14:13,未時,十五,望
1956/7/8 12:38,午時,初一,朔
1956/7/23 5:29,卯時,十六,望
1956/8/6 19:25,戌時,初一,朔
1956/8/21 20:38,戌時,十六,望
1956/9/5 2:57,丑時,初一,朔
1956/9/20 11:19,午時,十六,望
1956/10/4 12:25,午時,初一,朔
1956/10/20 1:25,丑時,十七,望
1956/11/3 0:44,子時,初一,朔
1956/11/18 14:45,未時,十六,望
1956/12/2 16:12,申時,初一,朔
1956/12/18 3:06,寅時,十七,望
1957/1/1 10:14,巳時,初一,朔
1957/1/16 14:21,未時,十六,望
1957/1/31 5:25,卯時,初一,朔
